RUNSTARTED,1683070250,5/2/2023 19:30,,,,,,,,,,,,
RESULT,-1,S1,Standard 1,0,0.026604,0.026604,0,0,0,0,mg N/L,KCl Ammonia 10,1683071500,5/2/2023 19:51
RESULT,-2,S90,Standard .2,1,0.047805,0.047805,0,0,0,0,mg N/L,KCl Ammonia 10,1683071660,5/2/2023 19:54
RESULT,-2,S91,Standard .5,2,0.07194,0.07194,0,0,0,0,mg N/L,KCl Ammonia 10,1683071820,5/2/2023 19:57
RESULT,-2,S92,Standard 1,3,0.121064,0.121064,0,0,0,0,mg N/L,KCl Ammonia 10,1683071981,5/2/2023 19:59
RESULT,-2,S93,Standard 2.5,4,0.252812,0.252812,0,0,0,0,mg N/L,KCl Ammonia 10,1683072140,5/2/2023 20:02
RESULT,-2,S94,Standard 5,5,0.487948,0.487948,0,0,0,0,mg N/L,KCl Ammonia 10,1683072300,5/2/2023 20:05
RESULT,-2,S95,Standard 7.5,6,0.694551,0.694551,0,0,0,0,mg N/L,KCl Ammonia 10,1683072460,5/2/2023 20:07
RESULT,-2,S96,Standard 10,7,0.948713,0.948713,0,0,0,0,mg N/L,KCl Ammonia 10,1683072621,5/2/2023 20:10
RESULT,-1,S0,Standard 0,8,0.026214,0.026214,0,0,0,0,mg N/L,KCl Ammonia 10,1683072780,5/2/2023 20:13
CALIBRATION,KCl Ammonia 10,1683072780,5/2/2023 20:13,,,,,,,,,,,
RESULT,-3,C11,CCV,9,4.825465,0.465093,0,0,0,0,mg N/L,KCl Ammonia 10,1683072941,5/2/2023 20:15
QCPRORESULT,NORMAL,0,1683072941,,,,,,,,,,,
QCPRODECISION,IN,1683072941,,,,,,,,,,,,
RESULT,-3,C12,CCB,10,0.041294,0.02674,0,0,0,0,mg N/L,KCl Ammonia 10,1683073100,5/2/2023 20:18
QCPRORESULT,NORMAL,0,1683073100,,,,,,,,,,,
QCPRODECISION,IN,1683073100,,,,,,,,,,,,
RESULT,5,U1,GCW_UP_A,11,0.579882,0.076089,0,0,0,0,mg N/L,KCl Ammonia 10,1683073261,5/2/2023 20:21
RESULT,6,U2,GCW_UP_B,12,0.814282,0.097566,0,0,0,0,mg N/L,KCl Ammonia 10,1683073420,5/2/2023 20:23
RESULT,7,U3,GCW_UP_C,13,0.72292,0.089195,0,0,0,0,mg N/L,KCl Ammonia 10,1683073581,5/2/2023 20:26
RESULT,8,U4,GCW_TR_A,14,0.448367,0.064039,0,0,0,0,mg N/L,KCl Ammonia 10,1683073740,5/2/2023 20:29
RESULT,9,U5,GCW_TR_B,15,0.645565,0.082107,0,0,0,0,mg N/L,KCl Ammonia 10,1683073900,5/2/2023 20:31
RESULT,10,U6,GCW_TR_C,16,0.662604,0.083668,0,0,0,0,mg N/L,KCl Ammonia 10,1683074060,5/2/2023 20:34
RESULT,10,C13,Duplicate,17,0.671599,0.084492,0,0,0,0,mg N/L,KCl Ammonia 10,1683074220,5/2/2023 20:37
QCPRORESULT,DUPLICATE,1.34838,1683074220,,,,,,,,,,,
QCPRODECISION,IN,1683074220,,,,,,,,,,,,
RESULT,10,C14,Auto Spike,18,2.682492,0.267554,0,0,0,0,mg N/L,KCl Ammonia 10,1683074380,5/2/2023 20:39
QCPRORESULT,AUTO SPIKE,100.994408,1683074380,,,,,,,,,,,
QCPRODECISION,IN,1683074380,,,,,,,,,,,,
RESULT,11,U7,GCW_WC_A,19,0.677847,0.085065,0,0,0,0,mg N/L,KCl Ammonia 10,1683074540,5/2/2023 20:42
RESULT,12,U8,GCW_WC_B,20,0.599622,0.077897,0,0,0,0,mg N/L,KCl Ammonia 10,1683074700,5/2/2023 20:45
RESULT,-3,C11,CCV,21,5.095923,0.489874,0,0,0,0,mg N/L,KCl Ammonia 10,1683074860,5/2/2023 20:47
QCPRORESULT,NORMAL,0,1683074860,,,,,,,,,,,
QCPRODECISION,IN,1683074860,,,,,,,,,,,,
RESULT,-3,C12,CCB,22,0.033768,0.026051,0,0,0,0,mg N/L,KCl Ammonia 10,1683075020,5/2/2023 20:50
QCPRORESULT,NORMAL,0,1683075020,,,,,,,,,,,
QCPRODECISION,IN,1683075020,,,,,,,,,,,,
RESULT,13,U9,GCW_WC_C,23,1.33269,0.145065,0,0,0,0,mg N/L,KCl Ammonia 10,1683075180,5/2/2023 20:53
RESULT,14,U10,KCl_Blank,24,-0.106971,0.013155,0,0,0,18,mg N/L,KCl Ammonia 10,1683075340,5/2/2023 20:55
RESULT,15,U11,MSM_UP_A,25,0.057112,0.02819,0,0,0,0,mg N/L,KCl Ammonia 10,1683075500,5/2/2023 20:58
RESULT,16,U12,MSM_UP_B,26,0.232178,0.04423,0,0,0,0,mg N/L,KCl Ammonia 10,1683075660,5/2/2023 21:01
RESULT,16,C13,Duplicate,27,0.233893,0.044387,0,0,0,0,mg N/L,KCl Ammonia 10,1683075820,5/2/2023 21:03
QCPRORESULT,DUPLICATE,0.735564,1683075820,,,,,,,,,,,
QCPRODECISION,IN,1683075820,,,,,,,,,,,,
RESULT,16,C14,Auto Spike,28,2.261681,0.229183,0,0,0,0,mg N/L,KCl Ammonia 10,1683075980,5/2/2023 21:06
QCPRORESULT,AUTO SPIKE,101.475113,1683075980,,,,,,,,,,,
QCPRODECISION,IN,1683075980,,,,,,,,,,,,
RESULT,17,U13,MSM_UP_C,29,0.098455,0.031978,0,0,0,0,mg N/L,KCl Ammonia 10,1683076140,5/2/2023 21:09
RESULT,18,U14,MSM_TR_A,30,0.19691,0.040999,0,0,0,0,mg N/L,KCl Ammonia 10,1683076300,5/2/2023 21:11
RESULT,19,U15,MSM_TR_B,31,0.469527,0.065977,0,0,0,0,mg N/L,KCl Ammonia 10,1683076460,5/2/2023 21:14
RESULT,20,U16,MSM_TR_C,32,0.563276,0.074567,0,0,0,0,mg N/L,KCl Ammonia 10,1683076620,5/2/2023 21:17
RESULT,-3,C11,CCV,33,4.88548,0.470592,0,0,0,0,mg N/L,KCl Ammonia 10,1683076780,5/2/2023 21:19
QCPRORESULT,NORMAL,0,1683076780,,,,,,,,,,,
QCPRODECISION,IN,1683076780,,,,,,,,,,,,
RESULT,-3,C12,CCB,34,0.045362,0.027113,0,0,0,0,mg N/L,KCl Ammonia 10,1683076940,5/2/2023 21:22
QCPRORESULT,NORMAL,0,1683076940,,,,,,,,,,,
QCPRODECISION,IN,1683076940,,,,,,,,,,,,
RESULT,21,U17,MSM_WC_A,35,1.394788,0.150755,0,0,0,0,mg N/L,KCl Ammonia 10,1683077100,5/2/2023 21:25
RESULT,22,U18,MSM_WC_B,36,0.849126,0.100758,0,0,0,0,mg N/L,KCl Ammonia 10,1683077260,5/2/2023 21:27
RESULT,23,U19,MSM_WC_C,37,1.01522,0.115977,0,0,0,0,mg N/L,KCl Ammonia 10,1683077421,5/2/2023 21:30
RESULT,24,U20,GWI_UP_A,38,0.210796,0.042271,0,0,0,0,mg N/L,KCl Ammonia 10,1683077581,5/2/2023 21:33
RESULT,24,C13,Duplicate,39,0.23938,0.04489,0,0,0,0,mg N/L,KCl Ammonia 10,1683077741,5/2/2023 21:35
QCPRORESULT,DUPLICATE,12.699384,1683077741,,,,,,,,,,,
QCPRODECISION,OUT,1683077741,,,,,,,,,,,,
QCPROACTION,CONTINUE,1683077741,,,,,,,,,,,,
RESULT,24,C14,Auto Spike,40,2.232422,0.226516,0,0,0,0,mg N/L,KCl Ammonia 10,1683077901,5/2/2023 21:38
QCPRORESULT,AUTO SPIKE,101.081337,1683077901,,,,,,,,,,,
QCPRODECISION,IN,1683077901,,,,,,,,,,,,
RESULT,25,U21,GWI_UP_B,41,0.213945,0.042559,0,0,0,0,mg N/L,KCl Ammonia 10,1683078061,5/2/2023 21:41
RESULT,26,U22,GWI_UP_C,42,0.459243,0.065035,0,0,0,0,mg N/L,KCl Ammonia 10,1683078221,5/2/2023 21:43
RESULT,27,U23,GWI_TR_A,43,2.012135,0.20732,0,0,0,0,mg N/L,KCl Ammonia 10,1683078382,5/2/2023 21:46
RESULT,28,U24,GWI_TR_B,44,2.705371,0.270838,0,0,0,0,mg N/L,KCl Ammonia 10,1683078541,5/2/2023 21:49
RESULT,-3,C11,CCV,45,4.835391,0.466002,0,0,0,0,mg N/L,KCl Ammonia 10,1683078702,5/2/2023 21:51
QCPRORESULT,NORMAL,0,1683078702,,,,,,,,,,,
QCPRODECISION,IN,1683078702,,,,,,,,,,,,
RESULT,-3,C12,CCB,46,0.138246,0.035623,0,0,0,0,mg N/L,KCl Ammonia 10,1683078863,5/2/2023 21:54
QCPRORESULT,NORMAL,0.088246,1683078863,,,,,,,,,,,
QCPRODECISION,OUT,1683078863,,,,,,,,,,,,
QCPROACTION,CONTINUE,1683078863,,,,,,,,,,,,
RESULT,29,U25,GWI_TR_C,47,1.148077,0.12815,0,0,0,0,mg N/L,KCl Ammonia 10,1683079023,5/2/2023 21:57
RESULT,30,U26,GWI_WC_A,48,2.501072,0.252119,0,0,0,0,mg N/L,KCl Ammonia 10,1683079183,5/2/2023 21:59
RESULT,31,U27,GWI_WC_B,49,1.374014,0.148851,0,0,0,0,mg N/L,KCl Ammonia 10,1683079343,5/2/2023 22:02
RESULT,32,U28,GWI_WC_C,50,1.735562,0.181979,0,0,0,0,mg N/L,KCl Ammonia 10,1683079503,5/2/2023 22:05
RESULT,33,U29,KCl_Blank,51,-0.100185,0.013777,0,0,0,18,mg N/L,KCl Ammonia 10,1683079663,5/2/2023 22:07
RESULT,34,U30,SWH_UP_A,52,0.731337,0.089966,0,0,0,0,mg N/L,KCl Ammonia 10,1683079823,5/2/2023 22:10
RESULT,35,U31,SWH_UP_B,53,0.55162,0.073499,0,0,0,0,mg N/L,KCl Ammonia 10,1683079983,5/2/2023 22:13
RESULT,36,U32,SWH_UP_C,54,0.824966,0.098545,0,0,0,0,mg N/L,KCl Ammonia 10,1683080143,5/2/2023 22:15
RESULT,37,U33,SWH_TR_A,55,0.653988,0.082879,0,0,0,0,mg N/L,KCl Ammonia 10,1683080304,5/2/2023 22:18
RESULT,38,U34,SWH_TR_B,56,0.563028,0.074544,0,0,0,0,mg N/L,KCl Ammonia 10,1683080463,5/2/2023 22:21
RESULT,-3,C11,CCV,57,4.898491,0.471784,0,0,0,0,mg N/L,KCl Ammonia 10,1683080624,5/2/2023 22:23
QCPRORESULT,NORMAL,0,1683080624,,,,,,,,,,,
QCPRODECISION,IN,1683080624,,,,,,,,,,,,
RESULT,-3,C12,CCB,58,0.032446,0.025929,0,0,0,0,mg N/L,KCl Ammonia 10,1683080784,5/2/2023 22:26
QCPRORESULT,NORMAL,0,1683080784,,,,,,,,,,,
QCPRODECISION,IN,1683080784,,,,,,,,,,,,
RESULT,39,U35,SWH_TR_C,59,0.533338,0.071824,0,0,0,0,mg N/L,KCl Ammonia 10,1683080944,5/2/2023 22:29
RESULT,40,U36,SWH_WC_A,60,0.237434,0.044712,0,0,0,0,mg N/L,KCl Ammonia 10,1683081104,5/2/2023 22:31
RESULT,41,U37,SWH_WC_B,61,0.220158,0.043129,0,0,0,0,mg N/L,KCl Ammonia 10,1683081264,5/2/2023 22:34
RESULT,41,C13,Duplicate,62,0.213957,0.042561,0,0,0,0,mg N/L,KCl Ammonia 10,1683081424,5/2/2023 22:37
QCPRORESULT,DUPLICATE,2.856544,1683081424,,,,,,,,,,,
QCPRODECISION,IN,1683081424,,,,,,,,,,,,
RESULT,41,C14,Auto Spike,63,2.370878,0.23914,0,0,0,0,mg N/L,KCl Ammonia 10,1683081581,5/2/2023 22:39
QCPRORESULT,AUTO SPIKE,107.535988,1683081581,,,,,,,,,,,
QCPRODECISION,IN,1683081581,,,,,,,,,,,,
RESULT,42,U38,SWH_WC_C,64,0.425217,0.061917,0,0,0,0,mg N/L,KCl Ammonia 10,1683081740,5/2/2023 22:42
RESULT,-3,C11,CCV,65,4.826371,0.465176,0,0,0,0,mg N/L,KCl Ammonia 10,1683081900,5/2/2023 22:45
QCPRORESULT,NORMAL,0,1683081900,,,,,,,,,,,
QCPRODECISION,IN,1683081900,,,,,,,,,,,,
RESULT,-3,C12,CCB,66,0.03805,0.026443,0,0,0,0,mg N/L,KCl Ammonia 10,1683082061,5/2/2023 22:47
QCPRORESULT,NORMAL,0,1683082061,,,,,,,,,,,
QCPRODECISION,IN,1683082061,,,,,,,,,,,,
RUNENDED,1683082144,COMPLETE,,,,,,,,,,,,
