RUNSTARTED,1683136499,5/3/2023 13:54,,,,,,,,,,,,
RESULT,-1,S1,Standard 1,0,0.03401,0.03401,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683137783,5/3/2023 14:16
RESULT,-2,S90,Standard 90,1,0.044529,0.044529,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683137912,5/3/2023 14:18
RESULT,-2,S91,Standard 91,2,0.062012,0.062012,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138040,5/3/2023 14:20
RESULT,-2,S92,Standard 92,3,0.087871,0.087871,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138169,5/3/2023 14:22
RESULT,-2,S93,Standard 93,4,0.16686,0.16686,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138299,5/3/2023 14:24
RESULT,-2,S94,Standard 94,5,0.323308,0.323308,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138428,5/3/2023 14:27
RESULT,-2,S95,Standard 95,6,0.463836,0.463836,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138557,5/3/2023 14:29
RESULT,-2,S96,Standard 96,7,0.607963,0.607963,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138685,5/3/2023 14:31
RESULT,-1,S0,Standard 0,8,0.033921,0.033921,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138813,5/3/2023 14:33
CALIBRATION,KCL NO3_NO2 2,1683138813,5/3/2023 14:33,,,,,,,,,,,
RESULT,5,C21,Nitrate Standard,9,1.042997,0.331997,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683138947,5/3/2023 14:35
RESULT,6,C22,Nitrite Standard,10,1.263155,0.395435,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139075,5/3/2023 14:37
QCPRORESULT,REDUCTION EFFICIENCY,82.570824,1683139075,,,,,,,,,,,
QCPRODECISION,IN,1683139075,,,,,,,,,,,,
RESULT,-3,C11,CCV,11,0.99465,0.318066,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139204,5/3/2023 14:40
QCPRORESULT,NORMAL,0,1683139204,,,,,,,,,,,
QCPRODECISION,IN,1683139204,,,,,,,,,,,,
RESULT,-3,C12,CCB,12,0.007101,0.033506,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139333,5/3/2023 14:42
QCPRORESULT,NORMAL,0,1683139333,,,,,,,,,,,
QCPRODECISION,IN,1683139333,,,,,,,,,,,,
RESULT,7,U1,GCW_UP_A,13,0.014472,0.03563,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139462,5/3/2023 14:44
RESULT,8,U2,GCW_UP_B,14,0.027106,0.03927,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139591,5/3/2023 14:46
RESULT,8,C13,Duplicate,15,0.013071,0.035226,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139720,5/3/2023 14:48
QCPRORESULT,DUPLICATE,69.868042,1683139720,,,,,,,,,,,
QCPRODECISION,OUT,1683139720,,,,,,,,,,,,
QCPROACTION,CONTINUE,1683139720,,,,,,,,,,,,
RESULT,8,C14,Auto Spike,16,0.989836,0.283706,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139849,5/3/2023 14:50
QCPRORESULT,AUTO SPIKE,96.273003,1683139849,,,,,,,,,,,
QCPRODECISION,IN,1683139849,,,,,,,,,,,,
RESULT,9,U3,GCW_UP_C,17,0.015107,0.035813,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683139979,5/3/2023 14:52
RESULT,10,U4,GCW_TR_A,18,0.018898,0.036905,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140108,5/3/2023 14:55
RESULT,11,U5,GCW_TR_B,19,0.018789,0.036874,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140237,5/3/2023 14:57
RESULT,12,U6,GCW_TR_C,20,0.014052,0.035509,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140366,5/3/2023 14:59
RESULT,13,U7,GCW_WC_A,21,0.083295,0.055461,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140495,5/3/2023 15:01
RESULT,14,U8,GCW_WC_B,22,0.011858,0.034876,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140623,5/3/2023 15:03
RESULT,-3,C11,CCV,23,0.968513,0.310535,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140752,5/3/2023 15:05
QCPRORESULT,NORMAL,0,1683140752,,,,,,,,,,,
QCPRODECISION,IN,1683140752,,,,,,,,,,,,
RESULT,-3,C12,CCB,24,0.011184,0.034682,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683140882,5/3/2023 15:08
QCPRORESULT,NORMAL,0,1683140882,,,,,,,,,,,
QCPRODECISION,IN,1683140882,,,,,,,,,,,,
RESULT,15,U9,GCW_WC_C,25,0.010525,0.034493,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141011,5/3/2023 15:10
RESULT,16,U10,KCl_Blank,26,0.01864,0.036831,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141140,5/3/2023 15:12
RESULT,17,U11,MSM_UP_A,27,0.028858,0.039775,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141274,5/3/2023 15:14
RESULT,18,U12,MSM_UP_B,28,0.050629,0.046048,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141403,5/3/2023 15:16
RESULT,19,U13,MSM_UP_C,29,0.043532,0.044003,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141533,5/3/2023 15:18
RESULT,20,U14,MSM_TR_A,30,0.011986,0.034913,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141662,5/3/2023 15:21
RESULT,21,U15,MSM_TR_B,31,0.012607,0.035092,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141791,5/3/2023 15:23
RESULT,22,U16,MSM_TR_C,32,0.011268,0.034707,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683141919,5/3/2023 15:25
RESULT,22,C13,Duplicate,33,0.027089,0.039265,0,0,0,512,mg N/L,KCL NO3_NO2 2,1683142048,5/3/2023 15:27
QCPRORESULT,DUPLICATE,82.490128,1683142048,,,,,,,,,,,
QCPRODECISION,OUT,1683142048,,,,,,,,,,,,
QCPROACTION,CONTINUE,1683142048,,,,,,,,,,,,
